scheme_code,scheme_name,isin,gf_nav,gf_nav_date
135599,PGIM India Long Term Equity Fund - Regular Plan - Dividend Option,INF663L01FR6,12.88,31-Jan-2018
135598,PGIM India Long Term Equity Fund - Regular Plan - Growth Option,INF663L01FQ8,14.44,31-Jan-2018
138393,PGIM India Tax Plan - Bonus,INF223J01887,20.03,31-Jan-2018
138396,PGIM India Tax Plan - Direct Plan - Bonus,INF223J01PD2,20.9,31-Jan-2018
138395,PGIM India Tax Plan - Direct Plan - Dividend,INF223J01QY6,30.06,31-Jan-2018
138394,PGIM India Tax Plan - Direct Plan - Growth,INF223J01RA4,33.63,31-Jan-2018
138392,PGIM India Tax Plan-DIVIDEND,INF223J01333,25.56,31-Jan-2018
138391,PGIM India Tax Plan-GROWTH,INF223J01358,31.49,31-Jan-2018
101815,Principal Personal Tax Saver Fund,INF173K01353,209.75,31-Jan-2018
119486,Principal Personal Tax Saver Fund - Direct Plan,INF173K01FA4,216.26,31-Jan-2018
100156,Principal Tax Savings Fund,INF173K01361,224.50,31-Jan-2018
119489,Principal Tax Savings Fund - Direct Plan,INF173K01HZ7,229.71,31-Jan-2018
141829,Principal Tax Savings Fund Direct Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01NN1,229.71,31-Jan-2018
141830,Principal Tax Savings Fund Regular Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01NM3,224.50,31-Jan-2018
120847,quant Tax Plan - Growth Option - Direct Plan,INF966L01986,95.8616,31-Jan-2018
100175,quant Tax Plan - Growth Option - Regular Plan,INF966L01135,94.9721,31-Jan-2018
120846,quant Tax Plan - IDCW Option - Direct Plan,INF966L01960,14.3358,31-Jan-2018
100174,quant Tax Plan - IDCW Option - Regular Plan,INF966L01119,14.6888,31-Jan-2018
111549,Quantum Tax Saving Fund - Direct Plan Growth Option,INF082J01069,54.93,31-Jan-2018
111550,Quantum Tax Saving Fund - Direct Plan IDCW,INF082J01077,54.93,31-Jan-2018
141070,Quantum Tax Saving Fund - Regular Plan Growth Option,INF082J01366,54.84,31-Jan-2018
141071,Quantum Tax Saving Fund - Regular Plan IDCW,INF082J01374,54.84,31-Jan-2018
119722,SBI Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01UK3,62.1895,31-Jan-2018
119723,SBI LONG TERM EQUITY FUND - DIRECT PLAN -GROWTH,INF200K01UM9,155.5136,31-Jan-2018
103883,SBI Long Term Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01479,49.5104,31-Jan-2018
105628,SBI LONG TERM EQUITY FUND - REGULAR PLAN- GROWTH,INF200K01495,151.1137,31-Jan-2018
119549,Sundaram Diversified Equity (ELSS) Direct Plan - Growth,INF903J01NN3,109.5831,31-Jan-2018
119548,Sundaram Diversified Equity (ELSS) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),INF903J01NL7,15.1023,31-Jan-2018
101853,Sundaram Diversified Equity (ELSS) Regular Plan - Growth,INF903J01538,107.4754,31-Jan-2018
100614,Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),INF903J01512,14.7193,31-Jan-2018
119281,Tata India Tax Savings Fund- Direct Plan - Payout of IDCW Option,INF277K01I94,107.1894,31-Jan-2018
100474,Tata India Tax Savings Fund- Regular Plan - Payout of IDCW Option,INF277K01I60,80.1535,31-Jan-2018
132756,Tata India Tax Savings Fund-Growth-Direct Plan,INF277K01I86,19.0575,31-Jan-2018
132757,Tata India Tax Savings Fund-Growth-Regular Plan,INF277K01I52,18.2889,31-Jan-2018
118866,Taurus Taxshield - Direct Plan - Growth,INF044D01CG6,81.19,31-Jan-2018
118867,Taurus Taxshield - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01CH4,37.42,31-Jan-2018
100480,Taurus Taxshield - Regular Plan - Growth,INF044D01AC9,78.32,31-Jan-2018
108402,Taurus Taxshield - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01997,36.69,31-Jan-2018
119307,Union Long Term Equity Fund - Direct Plan - Growth Option,INF582M01765,25.62,31-Jan-2018
119306,Union Long Term Equity Fund - Direct Plan - IDCW Option,INF582M01781,25.62,31-Jan-2018
116051,Union Long Term Equity Fund - Growth Option,INF582M01302,24.83,31-Jan-2018
116052,Union Long Term Equity Fund - IDCW Option,INF582M01328,15.72,31-Jan-2018
120715,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,INF789F01TF7,93.4529,31-Jan-2018
100821,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Growth Option,INF789F01547,89.6904,31-Jan-2018
120714,UTI Long Term Equity Fund ( Tax Saving ) - Direct Plan - IDCW,INF789F01TD2,28.0576,31-Jan-2018
100820,UTI Long Term Equity Fund ( Tax Saving ) - Regular Plan - IDCW,INF789F01521,23.2435,31-Jan-2018
119109,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,,1042.6600,31-Jan-2018
101996,HDFC Overnight Fund - Growth Option,INF179KB1HS3,2622.7493,31-Jan-2018
119110,HDFC Overnight Fund - Growth Option - Direct Plan,INF179KB1HT1,2630.4610,31-Jan-2018
101997,HDFC Overnight Fund - IDCW Option (Daily),,1042.6600,31-Jan-2018
118066,L&T Overnight Fund  - Regular Plan - Monthly IDCW,INF917K01EL4,1024.5175,31-Jan-2018
119283,L&T Overnight Fund - Direct Plan - Growth,INF917K01EN0,1377.985,31-Jan-2018
119284,L&T Overnight Fund - Direct Plan- Daily IDCW,,1023.3,31-Jan-2018
119282,L&T Overnight Fund - Direct Plan- Monthly IDCW,INF917K01ER1,1055.9556,31-Jan-2018
119285,L&T Overnight Fund - Direct Plan- Weekly IDCW,,1001.7644,31-Jan-2018
118056,L&T Overnight Fund - Regular Plan - Daily IDCW,,1023.3,31-Jan-2018
118058,L&T Overnight Fund - Regular Plan - Growth,INF917K01EI0,1335.4163,31-Jan-2018
118065,L&T Overnight Fund - Regular Plan - Weekly IDCW,,1000.3269,31-Jan-2018
119831,SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),,1009.9100,31-Jan-2018
119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF200K01TK5,2878.9438,31-Jan-2018
119832,SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01TL3,1031.8313,31-Jan-2018
114297,SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),,1009.9100,31-Jan-2018
101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,INF200K01LQ9,2857.1052,31-Jan-2018
103140,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01LO4,1031.8187,31-Jan-2018
100814,UTI - Overnight  Fund - Regular Plan - Growth Option,INF789F01604,24.0794,31-Jan-2018
120785,UTI - Overnight Fund - Direct Plan - Growth Option,INF789FB1S71,24.2307,31-Jan-2018
124266,UTI Overnight Fund - Direct Plan - Daily IDCW,,13.2018,31-Jan-2018
120786,UTI Overnight Fund - Direct Plan - Periodic IDCW,INF789FB1T05,14.2619,31-Jan-2018
124265,UTI Overnight Fund - Regular Plan - Daily IDCW,,13.2016,31-Jan-2018
100813,UTI Overnight Fund - Regular Plan - Periodic IDCW,INF789F01588,13.953,31-Jan-2018
100047,Aditya Birla Sun Life Liquid Fund - Growth,INF209K01RU9,274.9278,31-Jan-2018
119568,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,INF209K01VA3,275.9575,31-Jan-2018
100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,INF209K01KQ2,100.1950,31-Jan-2018
119569,Aditya Birla Sun Life Liquid Fund -Direct - daily IDCW,INF209K01UZ2,100.1950,31-Jan-2018
119571,Aditya Birla Sun Life Liquid Fund -DIRECT - IDCW,INF209K01VD7,149.8243,31-Jan-2018
119570,Aditya Birla Sun Life Liquid Fund -Direct - weekly IDCW,INF209K01VC9,100.2616,31-Jan-2018
100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,,108.0230,31-Jan-2018
100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,INF209KA1LK7,108.1071,31-Jan-2018
103885,Aditya Birla Sun Life Liquid Fund -Regular - IDCW,INF209KA1LI1,115.0263,31-Jan-2018
100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,,163.6940,31-Jan-2018
100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,INF209K01KU4,100.2612,31-Jan-2018
112014,Aditya Birla Sun Life Liquid Fund- Discipline Advantage Plan,INF209K01KZ3,184.7652,31-Jan-2018
100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),INF209K01RT1,457.8380,31-Jan-2018
100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),INF209K01ME4,446.1462,31-Jan-2018
128954,Axis Liquid Fund - Direct plan - Bonus Option,INF846K01NH4,1904.3656,31-Jan-2018
120388,Axis Liquid Fund - Direct Plan - Daily IDCW,,1000.6413,31-Jan-2018
120389,Axis Liquid Fund - Direct Plan - Growth Option,INF846K01CX4,1904.4838,31-Jan-2018
120391,Axis Liquid Fund - Direct Plan - Monthly IDCW,INF846K01CY2,1001.3148,31-Jan-2018
120390,Axis Liquid Fund - Direct Plan - Weekly IDCW,INF846K01DB8,1002.4518,31-Jan-2018
112211,Axis Liquid Fund - Regular Plan - Daily IDCW,,1000.8759,31-Jan-2018
112210,Axis Liquid Fund - Regular Plan - Growth Option,INF846K01412,1897.9452,31-Jan-2018
112213,Axis Liquid Fund - Regular Plan - Monthly IDCW,INF846K01453,1001.6767,31-Jan-2018
112212,Axis Liquid Fund - Regular Plan - Weekly IDCW,INF846K01438,1002.4488,31-Jan-2018
112712,Axis Liquid Fund - Retail Plan - Daily IDCW,,1000.6413,31-Jan-2018
112713,Axis Liquid Fund - Retail Plan - Growth Option,INF846K01354,1803.6560,31-Jan-2018
112714,Axis Liquid Fund - Retail Plan - Monthly IDCW,INF846K01396,1001.2032,31-Jan-2018
112715,Axis Liquid Fund - Retail Plan - Weekly IDCW,INF846K01370,1000.8482,31-Jan-2018
111707,BARODA LIQUID FUND - Plan A - DAILY IDCW OPTION,INF955L01468,1001.1191,31-Jan-2018
111704,BARODA LIQUID FUND - Plan A - GROWTH OPTION,INF955L01484,1965.6157,31-Jan-2018
111705,BARODA LIQUID FUND - PLAN A - WEEKLY IDCW OPTION,INF955L01492,1000.3546,31-Jan-2018
125129,Baroda Liquid Fund - Plan B (Direct) - Bonus Option,INF955L01DS9,1975.3262,31-Jan-2018
119414,BARODA LIQUID FUND - PLAN B (DIRECT) - DAILY IDCW OPTION,INF955L01AK2,1001.8422,31-Jan-2018
119415,BARODA LIQUID FUND - PLAN B (DIRECT) - GROWTH OPTION,INF955L01AL0,1974.9870,31-Jan-2018
119416,BARODA LIQUID FUND - PLAN B (DIRECT) - WEEKLY IDCW OPTION,INF955L01AN6,1219.3913,31-Jan-2018
101408,BARODA LIQUID FUND- Regular Growth Option,INF955L01575,2892.3958,31-Jan-2018
101409,BARODA LIQUID FUND-Regular Daily IDCW Option,INF955L01518,1006.0602,31-Jan-2018
101407,BARODA LIQUID FUND-Regular IDCW Option,INF955L01559,2478.0717,31-Jan-2018
130473,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,,1000.4900,31-Jan-2018
130489,BNP PARIBAS LIQUID Fund - DIRECT PLAN - MONTHLY Income Distribution cum Capital Withdrawal OPTION,INF251K01NR6,1001.0929,31-Jan-2018
130486,BNP PARIBAS LIQUID FUND - DIRECT PLAN -- DAILY Income Distribution cum Capital Withdrawal OPTION,,1000.8846,31-Jan-2018
130472,BNP PARIBAS LIQUID FUND - GROWTH OPTION,INF251K01NJ3,2626.9285,31-Jan-2018
130476,BNP PARIBAS LIQUID FUND - MONTHLY Income Distribution cum Capital Withdrawal OPTION,INF251K01NM7,1001.0703,31-Jan-2018
130459,BNP PARIBAS LIQUID FUND - REGULAR PLAN - GROWTH OPTION,INF251K01NF1,2486.2570,31-Jan-2018
130471,BNP PARIBAS LIQUID FUND - REGULAR PLAN - MONTHLY DIVIDEND OPTION,INF251K01NH7,1001.0588,31-Jan-2018
130465,BNP PARIBAS LIQUID FUND - REGULAR PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION,,1001.2783,31-Jan-2018
130474,BNP PARIBAS LIQUID FUND - WEEKLY Income Distribution cum Capital Withdrawal OPTION,,1001.2897,31-Jan-2018
130479,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - GROWTH OPTION,INF251K01NO3,2638.2911,31-Jan-2018
130487,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION,,1001.3122,31-Jan-2018
139562,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED DIV 36A -- GROWTH OPTION,INF251K01OL7,1107.6342,31-Jan-2018
139561,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED DIV 36B -- GROWTH OPTION,INF251K01OM5,1111.0493,31-Jan-2018
139560,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED RED 36A-- GROWTH OPTION,INF251K01OJ1,1106.0992,31-Jan-2018
139563,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED RED 36B -- GROWTH OPTION,INF251K01OK9,1108.2371,31-Jan-2018
141887,BOI AXA Liquid Fund  Unclaimed Dividend greater than  3 years,,1000.0000,31-Jan-2018
141889,BOI AXA Liquid Fund  Unclaimed Dividend Upto 3 years,,1019.8708,31-Jan-2018
141888,BOI AXA Liquid Fund  Unclaimed Redemption greater than  3 years,,1000.0000,31-Jan-2018
141890,BOI AXA Liquid Fund  Unclaimed Redemption Upto 3 years,,1019.8030,31-Jan-2018
119368,BOI AXA Liquid Fund- Direct Plan- Daily IDCW,,1002.6483,31-Jan-2018
119369,BOI AXA Liquid Fund- Direct Plan- Growth,INF761K01785,1978.9890,31-Jan-2018
119370,BOI AXA Liquid Fund- Direct Plan- Weekly IDCW,,1061.9443,31-Jan-2018
111971,BOI AXA Liquid Fund- Regular Plan- Daily IDCW,,1002.1069,31-Jan-2018
109254,BOI AXA Liquid Fund- Regular Plan- Growth,INF761K01306,1969.0374,31-Jan-2018
109255,BOI AXA Liquid Fund- Regular Plan- Weekly IDCW,,1001.6769,31-Jan-2018
118307,CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),,1005.5000,31-Jan-2018
118305,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,INF760K01FU6,2077.1567,31-Jan-2018
118304,CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01FT8,1487.1124,31-Jan-2018
118306,CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01FV4,1000.0000,31-Jan-2018
118308,CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),INF760K01FY8,1000.0000,31-Jan-2018
109349,CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),,1005.5000,31-Jan-2018
109353,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,INF760K01CW9,2072.8529,31-Jan-2018
109351,CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01CX7,1000.0001,31-Jan-2018
109350,CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),INF760K01BZ4,1000.0000,31-Jan-2018
139235,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,INF760K01IC8,1128.9605,31-Jan-2018
119125,DSP Liquidity Fund - Direct Plan - Growth,INF740K01QL4,2455.9334,31-Jan-2018
119124,DSP Liquidity Fund - Direct Plan - IDCW - Daily,,1000.8071,31-Jan-2018
119123,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,INF740KA1OC4,1001.8978,31-Jan-2018
103347,DSP Liquidity Fund - Regular Plan - Growth,INF740K01FK9,2445.1312,31-Jan-2018
103348,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,,1001.8813,31-Jan-2018
103349,DSP Liquidity Fund- Regular Plan - IDCW - Daily,,1000.8071,31-Jan-2018
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,INF754K01GY9,1284.2683,31-Jan-2018
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,INF754K01GM4,2207.4667,31-Jan-2018
140193,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,,1001.01,31-Jan-2018
140199,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,INF754K01GV5,2171.5386,31-Jan-2018
140197,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,INF754K01GW3,1043.0764,31-Jan-2018
140195,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,INF754K01GU7,2171.519,31-Jan-2018
140189,Edelweiss Liquid Fund - Regular Plan - Bonus Option,INF754K01HR1,1278.9056,31-Jan-2018
140182,Edelweiss Liquid Fund - Regular Plan - Growth Option,INF754K01GZ6,2195.5308,31-Jan-2018
140188,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,INF754K01HQ3,1518.9867,31-Jan-2018
140181,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,,1002.79,31-Jan-2018
140184,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,INF754K01HK6,2153.4754,31-Jan-2018
140183,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,INF754K01HL4,1003.8051,31-Jan-2018
140185,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,INF754K01HJ8,1018,31-Jan-2018
140176,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01HE9,1996.7137,31-Jan-2018
140178,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,,1029.0841,31-Jan-2018
140177,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,,1001.9,31-Jan-2018
140180,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,,1041.2384,31-Jan-2018
141159,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Above 3 years,,1000,31-Jan-2018
141161,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Upto 3 years,,1056.0116,31-Jan-2018
141162,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Above 3 years,,1000,31-Jan-2018
141160,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Upto 3 years,,1056.02,31-Jan-2018
100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,,1512.2956,31-Jan-2018
100538,Franklin India Liquid Fund - Regular Plan - Growth,INF090I01BB1,4048.3199,31-Jan-2018
100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,INF090I01BL0,1244.9282,31-Jan-2018
118577,Franklin India Liquid Fund - Super Instittutional - Direct - Growth,INF090I01JV2,2569.1101,31-Jan-2018
100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,,1000.7051,31-Jan-2018
118578,Franklin India Liquid Fund - Super Institutional Plan - Direct - Daily - IDCW,,1001.8422,31-Jan-2018
118579,Franklin India Liquid Fund - Super Institutional Plan - Direct - Weekly - IDCW,INF090I01JX8,1021.9490,31-Jan-2018
100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,INF090I01BG0,2561.3278,31-Jan-2018
100548,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,INF090I01BM8,1021.6790,31-Jan-2018
139890,Franklin India Liquid Fund - Unclaimed Dividend Plan - Growth,INF090I01LP0,10.9124,31-Jan-2018
139889,Franklin India Liquid Fund - Unclaimed Redemption Plan - Growth,INF090I01LO3,10.9124,31-Jan-2018
102441,Franklin India Liquid Fund - Institution-Growth,INF090I01BD7,2617.2414,31-Jan-2018
102443,Franklin India Liquid Fund - Institutional Plan - Daily - IDCW,,1000.6505,31-Jan-2018
102442,Franklin India Liquid Fund - Institutional Plan - Weekly - IDCW,INF090I01BJ4,1055.2478,31-Jan-2018
119091,HDFC Liquid Fund - Growth Option - Direct Plan,INF179KB1HP9,3384.4966,31-Jan-2018
100868,HDFC Liquid Fund - Growth Plan,INF179KB1HK0,3371.8800,31-Jan-2018
100875,HDFC Liquid Fund - IDCW Daily,,1019.8200,31-Jan-2018
119089,HDFC Liquid Fund - IDCW Daily - Direct Plan,,1019.8200,31-Jan-2018
100876,HDFC Liquid Fund - IDCW Monthly,INF179KB1HM6,1026.6666,31-Jan-2018
119090,HDFC Liquid Fund - IDCW Monthly - Direct Plan,INF179KB1HO2,1026.6723,31-Jan-2018
100874,HDFC Liquid Fund - IDCW Plan Weekly,INF179KB1ID3,1031.3985,31-Jan-2018
119088,HDFC Liquid Fund - IDCW Weekly - Direct Plan,,1031.4031,31-Jan-2018
100877,HDFC Liquid Fund-Premium Plan - Dividend-Daily,,1225.9800,31-Jan-2018
100873,HDFC Liquid Fund-PREMIUM- Growth,INF179KB1HN4,3437.3330,31-Jan-2018
118902,HSBC Cash Fund -  Growth,INF336L01BN7,1706.6359,31-Jan-2018
120038,HSBC Cash Fund -  Growth Direct,INF336L01CC8,1710.8807,31-Jan-2018
118901,HSBC Cash Fund - Daily IDCW,,1000.56,31-Jan-2018
120037,HSBC Cash Fund - Daily IDCW Direct Plan,,1000.56,31-Jan-2018
118910,HSBC Cash Fund - Institutional Plan - Growth,INF336L01BT4,2691.3605,31-Jan-2018
118903,HSBC Cash Fund - Monthly IDCW,INF336L01BP2,1001.3282,31-Jan-2018
120039,HSBC Cash Fund - Monthly IDCW Direct Plan,INF336L01BZ1,1015.2295,31-Jan-2018
118906,HSBC Cash Fund - Regular - IDCW,INF336L01BK3,1019.3,31-Jan-2018
118908,HSBC Cash Fund - Regular - Weekly IDCW,,1001.7215,31-Jan-2018
139238,HSBC Cash Fund - Unclaimed Dividend Above 3 years,,1000,31-Jan-2018
139237,HSBC Cash Fund - Unclaimed Dividend Below 3 years,,1123.1106,31-Jan-2018
139239,HSBC Cash Fund - Unclaimed Redemption Above 3 years,,1000,31-Jan-2018
139240,HSBC Cash Fund - Unclaimed Redemption Below 3 years,,1123.1106,31-Jan-2018
118904,HSBC Cash Fund - Weekly IDCW,INF336L01LJ4,1110.6907,31-Jan-2018
120040,HSBC Cash Fund - Weekly IDCW Direct Plan,INF336L01LK2,1110.6938,31-Jan-2018
118909,HSBC Cash Fund-Institutional Plan - Daily IDCW,,1267.2202,31-Jan-2018
118907,HSBC Cash Fund-Regular-Growth,INF336L01BL1,2559.9555,31-Jan-2018
100357,ICICI Prudential Liquid Fund -Quarterly IDCW,INF109K01UU5,100.9862,31-Jan-2018
100359,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,INF109K01VJ6,118.5152,31-Jan-2018
103343,ICICI Prudential Liquid Fund - Daily IDCW,INF109K01VP3,100.0989,31-Jan-2018
120198,ICICI Prudential Liquid Fund - Direct Plan -  Annual IDCW,INF109K01P99,102.3427,31-Jan-2018
120187,ICICI Prudential Liquid Fund - Direct Plan -  Half Yearly IDCW,INF109K01Q56,106.8382,31-Jan-2018
120191,ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others,INF109K01Q31,128.1799,31-Jan-2018
120188,ICICI Prudential Liquid Fund - Direct Plan - Daily IDCW,,100.0685,31-Jan-2018
120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,INF109K01Q49,254.0287,31-Jan-2018
